OBJECTID,NAME,ADDRESS,FEAT_TYPE,SUB_TYPE,VANITY_NAME,SECONDARY_NAME,BLDG,PARENT_NAME,PARENT_TYPE,ACREAGE,PARENT_ACREAGE,Shape__Area,Shape__Length
7229,Bureau Of The Fiscal Service,13000 TOWNSEND RD,Federal,,,,Y,,,3.0658985,2839.62372184,133550.004211426,1873.76133829851
7230,Forest Hills Cemetary,13351R PHILMONT AVE,Cemetary,,,,N,,,8.73294802,2839.62372184,380405.694396973,2783.70961077185
7231,Calvary Chapel of Philadelphia,13400 PHILMONT AVE,House of Worship,,,,Y,,,3.1169996,2839.62372184,135775.959411621,2098.32698817218
7232,Summer Winter Community Garden,3225-27 RACE ST,Garden,,,,N,Drexel University,University/College Ground,0.83047769,58.00622751,36175.4655761719,828.962927482505
7233,Summer Winter Community Garden,3225-27 RACE ST,Garden,,,,Y,Drexel University,University/College Ground,0.0045959,58.00622751,200.196533203125,63.2408948280305
7234,Plaza Americana,217-31 W LEHIGH AVE,Shopping Center Ground,Parking Lot,,,N,Plaza Americana,Shopping Center Ground,0.13718767,1.06895717,5975.87103271484,339.187782583154
7235,Plaza Americana,217-31 W LEHIGH AVE,Shopping Center Ground,Parking Lot,,,N,Plaza Americana,Shopping Center Ground,0.27770284,1.06895717,12096.6874389648,885.257970847301
7236,Mt Airy Church of God In Christ,6401 OGONTZ AVE,House of Worship,<Null>,,,Y,,,0.88722107,2839.62372184,38647.1893920898,1335.06298689078
7237,Druim Moir,2 DRUIM MOIR LN,Building,Historic,,,Y,,,0.24008642,2839.62372184,10458.1228027344,616.127959939407
7238,Henry O. Tanner House,2908 DIAMOND ST,Building,Historic,,,Y,,,0.02052734,2839.62372184,894.16748046875,156.02945840568
7239,Bergdoll Mansion,2201-05 GREEN ST,Builiding,Historic,,,Y,,,0.13208695,2839.62372184,5753.68438720703,367.575393603741
7240,Matthew Baird Mansion,814-16 N BROAD ST,Building,Historic,,,Y,,,0.15943805,2839.62372184,6945.09393310547,454.964663454222
7241,Louis Bergdoll House,929 N 29TH ST,Builiding,Historic,,,Y,,,0.08042564,2839.62372184,3503.32690429688,269.036262930834
7242,Drueding Brothers Company Building,1401-25 N 5TH ST,Building,Historic,,,Y,,,0.47425947,2839.62372184,20658.6599121094,610.547142874121
7243,Joe Frazier's Gym,2917-19 N BROAD ST,Building,Historic,,,Y,,,0.27038646,2839.62372184,11777.9874267578,604.215487897135
7244,Goodman Brothers and Hinlein Company,1238 CALLOWHILL ST,Builiding,Historic,,,Y,,,0.25993483,2839.62372184,11322.7157592773,475.466445074453
7245,Metropolitan Opera House,844 N BROAD ST,Cultural,,,,Y,,,1.02822424,2839.62372184,44789.268371582,1077.37753957031
7246,U.S Army Corps of Enigeers Building 2,4701 FORT MIFFLIN RD,Federal,,,,Y,Fort Mifflin,Historic Landmark,0.24010559,42.74769957,10458.9575805664,503.699036212937
7247,U.S Army Corps of Enigeers Building 1,4701 FORT MIFFLIN RD,Federal,,,,Y,Fort Mifflin,Historic Landmark,0.24914426,42.74769957,10852.6806030273,585.712191831765
7248,U.S Army Corps of Enigeers,4701 FORT MIFFLIN RD,Federal,,,,Y,Fort Mifflin,Historic Landmark,0.69600379,42.74769957,30317.8037109375,1075.48089932534
7249,U.S Army Corps of Enigeers Building 3,4701 FORT MIFFLIN RD,Federal,,,,Y,Fort Mifflin,Historic Landmark,0.23879816,42.74769957,10402.0062866211,514.521532707775
7250,Terminal B-C,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,0.20771633,2310.1488647,9048.087890625,12468.0404166381
7251,Terminal A West,,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,0.01456123,2310.1488647,634.28466796875,1295.81208071091
7252,International Plaza,,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,2.33060327,2310.1488647,101520.672241211,2930.02866885945
7253,Terminal D-E,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,0.14553509,2310.1488647,6339.48321533203,8437.92226610339
7254,Terminal A East,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,0.1220406,2310.1488647,5316.06683349609,6735.47097112811
7255,Marriot Hotel,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,0.06763424,2310.1488647,2946.13537597656,1211.9203008876
7256,B Parking Garage,8500 ESSINGTON AVE,Parking Garage,,,,Y,Philadelphia International Airport,Airport Ground,0.00293464,2310.1488647,127.832702636719,367.538577858246
7257,C Parking Garage,8500 ESSINGTON AVE,Parking Garage,,,,Y,Philadelphia International Airport,Airport Ground,0.01278608,2310.1488647,556.959228515625,796.924122149324
7258,D Parking Garage,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,0.00407439,2310.1488647,177.479553222656,343.161922958395
7259,A Parking Garage,8500 ESSINGTON AVE,Parking Garage,,,,Y,Philadelphia International Airport,Airport Ground,0.00077237,2310.1488647,33.6442260742188,44.3085611531598
7260,Terminal F,8500 ESSINGTON AVE,Airport Ground,,,,Y,Philadelphia International Airport,Airport Ground,0.04746991,2310.1488647,2067.78094482422,4579.29971179184
7261,The Navy Yard,,Complex,,,,N,The Navy Yard,Complex,736.50032796,875.6747292,32081821.5810547,210046.701925504
7262,Philadelphia International Airport,8500 ESSINGTON AVE,Airport Ground,,,,N,Philadelphia International Airport,Airport Ground,2138.20481476,2310.1488647,93139822.3684692,134658.821106254
7263,West Fairmount Park,<NULL>,Park,,,,N,West Fairmount Park,Park,1263.12538821,1360.43215983,55021518.4672241,111313.34898541
7264,Belmont Grove Restrooms,,Park,Belmont Grove,Park,,Y,West Fairmount Park,Park,0.0205376,1360.43215983,894.614379882813,120.755497285275
7265,Belmont Grove,,Park,Belmont Grove,Park,,Y,West Fairmount Park,Park,0.05457874,1360.43215983,2377.44049072266,251.044494144441
7266,Belmont Grove,,Park,Belmont Grove,Park,,N,West Fairmount Park,Park,11.59383403,1360.43215983,505025.395629883,3691.760971679
7267,Chamounix Equestrian Center Building,,Equestrian Facility,Riding School,,,Y,West Fairmount Park,Park,0.2728855,1360.43215983,11886.8446044922,672.043885256285
7268,Chamounix Equestrian Center,,Equestrian Facility,Riding School,,,N,West Fairmount Park,Park,4.32172425,1360.43215983,188253.479064941,2504.36783588021
7269,Chamounix Field,,Playground,Baseball Field,,,N,West Fairmount Park,Park,3.84331053,1360.43215983,167413.937194824,1761.22395352508
7270,Belmont Fields,,Playground,Baseball Field,,,N,West Fairmount Park,Park,25.73052289,1360.43215983,1120817.1776123,4483.00239823892
7271,Belmont Ballfield Building,,Playground,Baseball Field,,,Y,West Fairmount Park,Park,0.08431793,1360.43215983,3672.87426757813,324.341577978731
7272,Edgely Field / Fairmount Park Athletic Fields,,Playground,,,,N,East Fairmount Park,Park,28.15096568,648.92993232,1226251.16027832,4381.14221189399
7273,Peter's Island,,Park,,,,N,,,1.92101992,2839.62372184,83679.2930297852,1687.97688027062
7274,Fairmount Park Tennis Courts,,Sports Complex,Tennis Courts,,,N,East Fairmount Park,Park,1.74592745,648.92993232,76052.2955322266,1108.36296605046
7275,Dairy Fields Restrooms,,Playground,,,,Y,East Fairmount Park,Park,0.02625816,648.92993232,1143.80096435547,139.284607792788
7276,Dairy Fields,,Playground,,,,N,East Fairmount Park,Park,14.613306,648.92993232,636553.159790039,3370.00123302833
7277,Chamounix Field,,Playground,Soccer Field,,,N,West Fairmount Park,Park,3.96846876,1360.43215983,172865.807556152,1676.22450437618
7278,Smith Memorial Playground,,Playground,,,,Y,East Fairmount Park,Park,0.06717032,648.92993232,2925.92767333984,678.490168290013
7279,Smith Memorial Playground Building,,Playground,,,,Y,East Fairmount Park,Park,0.2126003,648.92993232,9260.83221435547,388.028821582552
7280,Smith Memorial Playground,,Playground,,,,N,East Fairmount Park,Park,4.33464678,648.92993232,188816.448181152,2820.35750713332
7281,Strawberry Green Driving Range,,Golf Course,,,,N,East Fairmount Park,Park,9.94444665,648.92993232,433178.434692383,3160.9051829923
7282,East Fairmount Park & Palyground at 33rd Street,,Park,,,,N,East Fairmount Park,Park,8.23586589,648.92993232,358752.883300781,3166.17379018893
7283,Strawberry Green Driving Range,,Golf Course,,,,Y,East Fairmount Park,Park,0.00936873,648.92993232,408.100463867188,107.419523652427
7284,Strawberry Green Driving Range Comfort Station,,Golf Course,,,,Y,East Fairmount Park,Park,0.00472416,648.92993232,205.783630371094,60.4060321754605
7285,Strawberry Green Driving Range Garage,,Golf Course,,,,Y,East Fairmount Park,Park,0.01703807,648.92993232,742.175476074219,111.09362629164
7286,Sedgleys Porters House,,School,,,,Y,East Fairmount Park,Park,0.04536861,648.92993232,1976.24853515625,236.871923721255
7287,Ellen Phillips Samuel Memorial,,Memorial,,,,N,East Fairmount Park,Park,0.27035031,648.92993232,11776.4125366211,473.2616231085
7288,Lemon Hill Playground,,Playground,,,,N,East Fairmount Park,Park,2.94313596,648.92993232,128202.489685059,1447.7670298587
7289,Lemon Hill Pavilion,,Building,,,,Y,East Fairmount Park,Park,0.03165724,648.92993232,1378.98406982422,138.234839674554
7290,Lemon Hill Mansion,,Museum,,,,Y,East Fairmount Park,Park,0.08498063,648.92993232,3701.74145507813,266.528774330081
7291,Kelly Drive Overlook,,Building,,,,Y,East Fairmount Park,Park,0.00802888,648.92993232,349.736633300781,68.1227736603541
7292,Sedgeley Boat Club Building,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.06896862,648.92993232,3004.26116943359,250.476118596994
7293,Bachelors Barge Club Building,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.10053931,648.92993232,4379.47491455078,286.351682873866
7294,Undine Barge Club Building,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.09441378,648.92993232,4112.6474609375,290.003413346968
7295,Vesper Malta Boathouse,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.19850217,648.92993232,8646.72009277344,410.022534988021
7296,Philadelphia Girls Rowing Club Building,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.06875163,648.92993232,2994.80926513672,232.608956750957
7297,Upenn Boat Club Building,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.20351406,648.92993232,8865.03698730469,402.079206535966
7298,Penn Athletic Club Rowing Association Building,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.11367458,648.92993232,4951.64501953125,296.037982263293
7299,Crescent Boat Club Building / Schuylkill Navy Headquarters,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.14606777,648.92993232,6362.68670654297,370.981083750332
7300,University Barge Club Building,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.14918675,648.92993232,6498.54852294922,365.042212658902
7301,Lloyd Hall,,Sports Complex,Recreation Center,,,Y,East Fairmount Park,Park,0.2499406,648.92993232,10887.3692626953,491.473836346458
7302,Boathouse Row,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.10927806,648.92993232,4760.13287353516,1285.05734508662
7303,Fairmount Rowing Association Building,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.10857543,648.92993232,4729.52667236328,289.00826538007
7304,Water Works North Entrance House,,Museum,,,,Y,East Fairmount Park,Park,0.01752308,648.92993232,763.302368164063,136.572149947988
7305,Water Works Gazebo,,Building,,,,Y,East Fairmount Park,Park,0.01068829,648.92993232,465.579895019531,79.828807233884
7306,Watering Committee Building,,Museum,,,,Y,East Fairmount Park,Park,0.02488189,648.92993232,1083.85083007813,137.398635696973
7307,Water Works House,,Museum,,,,Y,East Fairmount Park,Park,0.06897993,648.92993232,3004.75372314453,224.478114333606
7308,Water Works South Entrance House,,Museum,,,,Y,East Fairmount Park,Park,0.01742415,648.92993232,758.99267578125,137.11896763477
7309,Water Works Careakers HouseWater Works Engine House,,Museum,,,,Y,East Fairmount Park,Park,0.18287795,648.92993232,7966.13153076172,484.247563543538
7310,Fairmount Sports Association Ball Fields,,Playground,,,,N,Benjamin Franklin Parkway,Park,4.72768203,63.53938776,205937.005249023,1979.09872044121
7311,Benjamin Franklin Parkway,BENJ FRANKLIN PKY,Park,,,,N,Benjamin Franklin Parkway,Park,36.39424366,63.53938776,1585326.24462891,59048.5397674915
7312,Von Colln Community Center Building,,Playground,,,,Y,,,0.03915996,2839.62372184,1705.80114746094,169.18274546199
7313,Von Colln Rec Center,,Playground,,,,N,Benjamin Franklin Parkway,Park,0.91702499,63.53938776,39945.4534301758,1085.97404347569
7314,Eakins Oval,,Park,,,,Y,,,0.00406905,2839.62372184,177.247131347656,53.3333298087838
7315,Eakins Oval,,Park,,,,N,Benjamin Franklin Parkway,Park,7.97977802,63.53938776,347597.777404785,2249.61584595065
7316,Rodin Museum & The Thinker Sculpture,,Museum,,,,Y,Benjamin Franklin Parkway,Park,0.15154793,63.53938776,6601.40148925781,326.826000025604
7317,Lemon Hill Building,,Building,,,,Y,East Fairmount Park,Park,0.0090768,648.92993232,395.384033203125,82.8221328176888
7318,Lemon Hill Restrooms Building,,Building,,,,Y,East Fairmount Park,Park,0.02232156,648.92993232,972.3232421875,129.118824813886
7319,Drexel University,,University/College Ground,Campus,,,N,Drexel University,University/College Ground,30.15201286,58.00622751,1313416.72241211,55651.5675945139
7320,Independence National Historical Park,501-35 MARKET ST,Park,,Independence Mall,,N,Independence National Historical Park,Park,22.23275599,30.9116561,968454.725280762,20551.2521506215
7321,Head House Square,,Park,,,,N,Head House Square,Park,0.24511245,0.42715283,10677.056640625,1347.59466564531
7322,Head House Square,,Park,,,,Y,Head House Square,Park,0.18204038,0.42715283,7929.64709472656,621.65206719628
7323,Philadelphia Vietnam Veterans Memorial,,Park,,,,N,,,1.61517158,2839.62372184,70356.5926513672,1062.51908507121
7324,Korean War Veteran's Memorial,109 SPRUCE ST,Park,,,,N,Korean War Veteran's Memorial,Park,3.3250923,3.36573554,144840.440551758,1791.49196166705
7325,Birgham Court,,Park,,,,N,,,0.5233255,2839.62372184,22795.9677124023,725.477842329696
7326,7TH & Packer Baseball Fields,,Playground,,,,N,7TH & Packer Baseball Fields,Playground,18.58388,18.76111062,809510.888000488,7013.70462347752
7327,Philadelphia Forest Products Center,78 S PIER,Complex,,,,N,Philadelphia Forest Products Center,Complex,26.99136339,54.89080121,1175739.43658447,29657.8429167989
7328,Monkiewicz Playground,3201 RICHMOND ST,Playground,,,,N,Monkiewicz Playground,Playground,9.79548781,9.892423,426690.034851074,4349.1423977225
7329,Cobbs Creek Park,,Park,,,,N,Cobbs Creek Park,Park,516.16825792,852.94688814,22484196.8134766,136410.912706258
7330,Rose Playground,,Playground,,,,Y,Cobbs Creek Park,Park,0.00585886,852.94688814,255.211059570313,63.9013263281419
7331,Rose Playground,,Playground,,,,N,Cobbs Creek Park,Park,6.83912538,852.94688814,297911.197570801,2911.28158907582
7332,Rose Playground Building 2,,Playground,,,,Y,Cobbs Creek Park,Park,0.06550812,852.94688814,2853.52227783203,307.044997498714
7333,Rose Playground Building 1,,Playground,,,,Y,Cobbs Creek Park,Park,0.08022675,852.94688814,3494.66333007813,259.671023907823
7334,Papa Playground Building,,Playground,,,,Y,Cobbs Creek Park,Park,0.08464975,852.94688814,3687.328125,265.332696288416
7335,Papa Playground,,Playground,,,,N,Cobbs Creek Park,Park,6.45809997,852.94688814,281313.768615723,3392.96030936699
7336,Parkside-Evans Recreation Center Building,,Park,,,,Y,West Fairmount Park,Park,0.04203034,1360.43215983,1830.83465576172,204.311805316876
7337,The Mann Center,,Theatre,,,,Y,West Fairmount Park,Park,1.85813068,1360.43215983,80939.8490600586,3170.34460936096
7338,Parkside-Evans Recreation Center,,Park,,,,N,West Fairmount Park,Park,3.72086369,1360.43215983,162080.173950195,2506.85777213354
7339,Centennial Arboretum,,Park,Arboretum,,,N,West Fairmount Park,Park,1.78292163,1360.43215983,77663.7557373047,2440.49220531558
7340,Ohio House,,Historic Landmark,Building,,,Y,West Fairmount Park,Park,0.06077866,1360.43215983,2647.50762939453,251.196881139419
7341,Sweet Briar Vale Field,,Playground,Baseball Field,,,N,West Fairmount Park,Park,7.68678679,1360.43215983,334835.093261719,2186.26512876061
7342,Tugboat House at Belmont Landing (Rowing Facility for Disabled),,Sports Complex,,,,Y,West Fairmount Park,Park,0.03628826,1360.43215983,1580.71026611328,179.77349725942
7343,Smith Memorial Arch,,Monument,,,,N,West Fairmount Park,Park,0.88718929,1360.43215983,38645.8109741211,787.699786774816
7344,Cedar Grove,,Museum,,,,Y,West Fairmount Park,Park,0.06436268,1360.43215983,2803.62719726563,235.769829596864
7345,Horticulture Center and Greenhouses,,Museum,,,,Y,West Fairmount Park,Park,0.94801084,1360.43215983,41295.1938476563,1658.40259342502
7346,Horticulture Center RestroomsHorticultural Center former Restroom,,Museum,,,,Y,West Fairmount Park,Park,0.04143243,1360.43215983,1804.78948974609,204.871744545377
7347,Japanese House Ticket Window,,Park,,,,Y,West Fairmount Park,Park,0.00494067,1360.43215983,215.214599609375,64.6221331848266
7348,Shofuso Japanese House and Garden,,Park,,,,N,West Fairmount Park,Park,0.98686933,1360.43215983,42987.8609008789,1273.4592454044
7349,Japanese House,,Park,,,,Y,West Fairmount Park,Park,0.08553649,1360.43215983,3725.95483398438,353.711763689348
7350,Horticultural Center Boiler Room,,Building,,,,Y,West Fairmount Park,Park,0.01363004,1360.43215983,593.722290039063,98.6642102356119
7351,John Welsh Memorial Fountain,,Memorial,,,,N,West Fairmount Park,Park,2.0771865,1360.43215983,90481.8822021484,1231.82308221465
7352,CASE Building,,Municipal Building,,,,Y,West Fairmount Park,Park,0.094752,1360.43215983,4127.38043212891,296.408453597407
7353,Carousel House Recreation Center,,Playground,,,,Y,West Fairmount Park,Park,0.01413908,1360.43215983,615.896057128906,141.277098028096
7354,Carousel House Recreation Center,,Playground,,,,N,West Fairmount Park,Park,8.49112877,1360.43215983,369872.149780273,3594.88027479749
7355,Carousel House Recreation Center Building,,Playground,,,,Y,West Fairmount Park,Park,0.59828134,1360.43215983,26061.0309448242,618.707494896742
7356,Trolley Power House,,Historic Landmark,,,,Y,West Fairmount Park,Park,0.3419442,1360.43215983,14895.0300292969,502.69108046698
7357,Bill Pickett Riding Academy,,Equestrian Facility,Riding School,,,N,West Fairmount Park,Park,4.9936426,1360.43215983,217522.225158691,2666.01239142039
7358,Car Barn Compound Offices,,Building,,,,Y,West Fairmount Park,Park,0.05291689,1360.43215983,2305.05065917969,199.868213695793
7359,John Boelsen House 2Boelson Cottage,,Equestrian Facility,Riding School,,,Y,West Fairmount Park,Park,0.02296266,1360.43215983,1000.24963378906,134.948379368132
7360,Bill Pickett Riding Academy,,Equestrian Facility,Riding School,,,Y,West Fairmount Park,Park,0.00778221,1360.43215983,338.991760253906,92.8308109697068
7361,Car Barn Construction Division Hq,,Building,,,,Y,West Fairmount Park,Park,0.0604828,1360.43215983,2634.6201171875,234.170023041249
7362,Car Barn at West Fairmount Park,,Building,,,,Y,West Fairmount Park,Park,1.02404349,1360.43215983,44607.1563720703,1334.19181004099
7363,Belmont/west River Stables,,Equestrian Facility,Riding School,,,Y,West Fairmount Park,Park,0.12601928,1360.43215983,5489.37762451172,366.164562282802
7364,Underground Railroad Museum,2000 BELMONT MANSION DR,Museum,,Belmont Mansion,,Y,West Fairmount Park,Park,0.24458387,1360.43215983,10654.0307006836,800.841596714828
7365,Belmont Mansion Building,2000 BELMONT MANSION DR,Museum,,Belmont Mansion,,Y,West Fairmount Park,Park,0.06138713,1360.43215983,2674.01257324219,235.604885485426
7366,Cricket/Archery Field Clubhouse Building,,Park,,,,Y,West Fairmount Park,Park,0.04821485,1360.43215983,2100.23083496094,206.669848551232
7367,Cricket/Archery Field Shed,,Park,,,,Y,West Fairmount Park,Park,0.00545835,1360.43215983,237.764831542969,61.6833689026642
7368,Ridgeland Sheep Barn,,Historic Landmark,Building,,,Y,West Fairmount Park,Park,0.04398184,1360.43215983,1915.84124755859,209.466935519798
7369,Ridgeland Mansion,,Historic Landmark,Building,,,Y,West Fairmount Park,Park,0.06904507,1360.43215983,3007.59149169922,281.749791192475
7370,Ridgeland Mansion Barn,,Historic Landmark,Building,,,Y,West Fairmount Park,Park,0.07169266,1360.43215983,3122.91961669922,231.29935772828
7371,Recycling Center Weigh Station,,Building,,,,Y,West Fairmount Park,Park,0.01277186,1360.43215983,556.340026855469,105.654086238202
7372,Greenland Greenhouses,,Building,,,,Y,West Fairmount Park,Park,0.01325881,1360.43215983,577.551452636719,104.326593399956
7373,Greenland Nusery,,Building,,,,Y,West Fairmount Park,Park,0.01821762,1360.43215983,793.556518554688,162.634373770289
7374,Recycling Center Office,,Building,,,,Y,West Fairmount Park,Park,0.02285471,1360.43215983,995.547119140625,126.380198244146
7375,Chamounix Tennis House 2,,Sports Complex,Tennis Courts,,,Y,West Fairmount Park,Park,0.04090631,1360.43215983,1781.87182617188,177.829244426021
7376,Greenhouse,,Building,,,,Y,West Fairmount Park,Park,0.02418759,1360.43215983,1053.60736083984,171.519427241988
7377,Friends of Chamounix Tennis Courts,,Sports Complex,Tennis Courts,,,N,West Fairmount Park,Park,4.13488605,1360.43215983,180115.014526367,3565.90415401435
7378,Friends of Chamounix Tennis Courts,,Sports Complex,Tennis Courts,,,Y,West Fairmount Park,Park,0.02110595,1360.43215983,919.371520996094,121.298703051431
7379,The Lilacs Building,,Building,,,,Y,West Fairmount Park,Park,0.06417527,1360.43215983,2795.46362304688,235.925034831991
7380,Chamounix Cottage,,Historic Landmark,,,,Y,West Fairmount Park,Park,0.02133078,1360.43215983,929.1650390625,122.614949770058
7381,Chamounix Mansion,,Historic Landmark,,,,Y,West Fairmount Park,Park,0.07946434,1360.43215983,3461.45294189453,275.668772325853
7382,West Comfort Station/picnic Shelter,,Building,,,,Y,West Fairmount Park,Park,0.03397209,1360.43215983,1479.81842041016,175.22983361725
7383,Chamounix Carriage House,,Historic Landmark,,,,Y,West Fairmount Park,Park,0.06975581,1360.43215983,3038.55090332031,245.360704853104
7384,Colony Castle Canoe Shed 2,,Park,,,,Y,East Fairmount Park,Park,0.0305517,648.92993232,1330.82672119141,164.7521251648
7385,Colony Castle Philly Canoe Club Building,,Park,,,,Y,East Fairmount Park,Park,0.08083975,648.92993232,3521.36517333984,279.392380123453
7386,Rockland Mansion,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.0576163,648.92993232,2509.75592041016,219.106548571165
7387,Mount Pleasant North Dependency,,Museum,,,,Y,East Fairmount Park,Park,0.01381215,648.92993232,601.65478515625,98.1145125030798
7388,Mount Pleasant Maintenance Garage,,Building,,,,Y,East Fairmount Park,Park,0.02604463,648.92993232,1134.49945068359,138.386564818
7389,Mount Pleasant South Necessary,,Museum,,,,Y,East Fairmount Park,Park,0.00419852,648.92993232,182.886840820313,54.3789095925778
7390,Mount Pleasant North Building,,Museum,,,,Y,East Fairmount Park,Park,0.00765717,648.92993232,333.544860839844,82.8682272982929
7391,Mount Pleasant Mansion,,Museum,,,,Y,East Fairmount Park,Park,0.05002624,648.92993232,2179.13439941406,214.390868074384
7392,Mount Pleasant South Building,,Museum,,,,Y,East Fairmount Park,Park,0.01442303,648.92993232,628.264526367188,100.264786044734
7393,Ormiston Mansion,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.05151718,648.92993232,2244.07916259766,208.60004013764
7394,Mander Playground,,Playground,,,,N,East Fairmount Park,Park,4.33181404,648.92993232,188693.059814453,2649.06154645608
7395,Mander Playground Pool Building,,Playground,,,,Y,East Fairmount Park,Park,0.03142854,648.92993232,1369.02203369141,148.002752016103
7396,Mander Playground Building,,Playground,,,,Y,East Fairmount Park,Park,0.15721588,648.92993232,6848.29650878906,387.345933312591
7397,Robin Hood Dell East Cashier Building,,Cultural,,,,Y,East Fairmount Park,Park,0.05083571,648.92993232,2214.39483642578,296.879744133269
7398,Dell Music Center,,Cultural,,,,Y,East Fairmount Park,Park,0.03694761,648.92993232,1609.43151855469,233.33083209346
7399,Dell Music Center,,Cultural,Park,,,N,East Fairmount Park,Park,2.22082906,648.92993232,96738.9253540039,2843.13448473903
7400,Robin Hood Dell East Entrance Gate Building,,Cultural,,,,Y,East Fairmount Park,Park,0.12453199,648.92993232,5424.591796875,509.041515953935
7401,East Fairmount Park,,Park,,,,N,East Fairmount Park,Park,563.07303516,648.92993232,24527367.6366577,90587.550493364
7402,Robin Hood Dell East Building,,Cultural,,,,Y,East Fairmount Park,Park,0.2464983,648.92993232,10737.4229736328,552.792629313467
7403,Strawberry Mansion Music Pavilion,,Historic Landmark,,,,Y,East Fairmount Park,Park,0.07255627,648.92993232,3160.53845214844,401.274532961373
7404,East Fairmount Park Canoe House,,Park,,,,Y,East Fairmount Park,Park,0.23153223,648.92993232,10085.5034790039,502.319231187699
7405,Edgley Field House,,Park,,,,Y,East Fairmount Park,Park,0.09847076,648.92993232,4289.36932373047,350.060927579748
7406,Woodford Caretakers House,,Museum,,,,Y,East Fairmount Park,Park,0.01174394,648.92993232,511.563781738281,97.5521655735256
7407,Woodford Mansion,,Museum,,,,Y,East Fairmount Park,Park,0.06312463,648.92993232,2749.69805908203,284.633511255242
7408,Woodford Chairhouse And Stable,,Museum,,,,Y,East Fairmount Park,Park,0.00971762,648.92993232,423.297973632813,83.5772590210963
7409,Strawberry Mansion,,Museum,,,,Y,East Fairmount Park,Park,0.10194941,648.92993232,4440.89892578125,402.451832352703
7410,Historic Strawberry Mansion,,Museum,,,,Y,East Fairmount Park,Park,0.00386582,648.92993232,168.394348144531,51.9145797681423
7411,St Joesphs Boathouse & Regatta Viewing Stands,,Building,,,,Y,East Fairmount Park,Park,0.23214572,648.92993232,10112.2272338867,437.933722527776
7412,Laurel Hill Mansion,,Museum,,,,Y,East Fairmount Park,Park,0.06610253,648.92993232,2879.41467285156,294.729836380449
7413,Sweetbriar Mansion,,Historic Landmark,,,,Y,West Fairmount Park,Park,0.05210436,1360.43215983,2269.65686035156,193.494075202538
7414,Letitia Street House,,Historic Landmark,,,,Y,West Fairmount Park,Park,0.01905521,1360.43215983,830.041564941406,120.14357845019
7415,Ten Box Shelter,,Building,,,,Y,Wissahickon Valley Park,Park,0.01959519,2053.93558733,853.563232421875,156.339050749017
7416,Blue Bell Park,,Park,,,,N,Wissahickon Valley Park,Park,7.33299921,2053.93558733,319424.24230957,3622.27671653281
7417,Rittenhouse Town #210,5800 WISSAHICKON AVE,Museum,,,,Y,Wissahickon Valley Park,Park,0.03148097,2053.93558733,1371.30548095703,172.87466349726
7418,Wissahickon Valley Park,<Null>,Park,,,,N,Wissahickon Valley Park,Park,1684.77730593,2053.93558733,73388603.3781738,213147.854362805
7419,Rittenhouse Town #211,5800 WISSAHICKON AVE,Museum,,,,Y,Wissahickon Valley Park,Park,0.02356283,2053.93558733,1026.39300537109,146.967647759924
7420,Rittenhouse Town #209,5800 WISSAHICKON AVE,Museum,,,,Y,Wissahickon Valley Park,Park,0.03273052,2053.93558733,1425.73571777344,173.128908156812
7421,Walnut Lane Golf Course,639 WALNUT LN,Golf Course,,,,N,Wissahickon Valley Park,Park,64.92380309,2053.93558733,2828070.21405029,15685.0389763812
7422,Rittenhouse Town #208,5800 WISSAHICKON AVE,Museum,,,,Y,Wissahickon Valley Park,Park,0.03015934,2053.93558733,1313.73590087891,173.282478749213
7423,Wissahickon Hall,,Building,,,,Y,Wissahickon Valley Park,Park,0.07560432,2053.93558733,3293.31109619141,270.958811661621
7424,Wissahickon Hall Shed,,Building,,,,Y,Wissahickon Valley Park,Park,0.00535834,2053.93558733,233.408386230469,61.7933170571703
7425,Monastery Mansion Stable,,Equestrian Facility,Stables,,,Y,Wissahickon Valley Park,Park,0.14023881,2053.93558733,6108.77819824219,415.350791488581
7426,Monastery Mansion,,Equestrian Facility,Stables,,,Y,Wissahickon Valley Park,Park,0.05770589,2053.93558733,2513.65863037109,224.941280229598
